gene_name   logFC	logCPM	F	PValue	FDR
ENSG00000282798	0.258094324213924	1.70439256169643	0.733597168982983	0.406605597972488	0.66585449689991
ENSG00000186010	-0.0580024947041339	7.08794070510196	0.733347373333948	0.406679645439594	0.665905947737096
ENSG00000157214	-0.071151684934202	4.57068644079462	0.73319208329047	0.406728160027744	0.665915584089026
ENSG00000105696	0.139488995410882	3.50405264764394	0.732977820627202	0.406795085315039	0.66595535817504
ENSG00000149273	-0.0388454572658613	9.8071236008909	0.732442125989149	0.406961957582496	0.666158727800081
ENSG00000172339	-0.105317954366753	3.51091956302412	0.732094201783441	0.407070766893657	0.666267021128019
ENSG00000288675	0.31864876087767	0.786062867028844	0.731409283240335	0.407308353697317	0.666585214298386
ENSG00000160447	0.057258669628511	5.80124795112691	0.731197822465405	0.407350518897151	0.666585214298386
ENSG00000113119	0.0896998288371392	4.1795941926656	0.730684138269327	0.407511223154761	0.666762013643391
ENSG00000114988	0.0745899308526348	5.10624387916665	0.73057924139877	0.407543928446777	0.666762013643391
ENSG00000249590	-0.590824946343346	0.790903597893007	0.737557031171727	0.407650016560083	0.666783884803936
ENSG00000113761	0.0735277060659751	5.01559254237195	0.730223011746205	0.407655382562441	0.666783884803936
ENSG00000120526	-0.0822107717386896	4.54766914500821	0.730127344232303	0.407685352010908	0.666783884803936
ENSG00000138380	0.188395885775836	2.98269758412951	0.729539108116185	0.407869900330561	0.666876501953589
ENSG00000101745	0.133479255104622	5.75705949570837	0.760851387987171	0.407897016733289	0.666876501953589
ENSG00000129159	0.158423292398358	2.51994022999005	0.72944340213749	0.407900335473807	0.666876501953589
ENSG00000151575	0.130932288472708	3.49355586625701	0.729401265945208	0.407912744137158	0.666876501953589
ENSG00000197296	-0.0753238773933342	4.49908684623002	0.729162880461648	0.407987306036179	0.666928600626952
ENSG00000261455	0.198490421355144	2.07472482428819	0.728923980374467	0.408064009071533	0.666984188103633
ENSG00000099917	-0.0425325336350965	6.69752385182785	0.728326224118853	0.408249413017902	0.667166004922758
ENSG00000181472	-0.0603437738454627	5.75203034258897	0.728290369141733	0.408260664557752	0.667166004922758
ENSG00000141644	0.0561639791353542	7.04930627519642	0.727888167183266	0.408386809037405	0.667302337235701
ENSG00000154359	0.079118267018593	4.34562102956051	0.727598519333815	0.408477825605232	0.667381248172714
ENSG00000047597	0.119905821282252	3.72261358563013	0.727292331856525	0.408573977645947	0.667468532190686
ENSG00000136153	-0.068176300730034	5.46211165446288	0.726714761502055	0.408755219545761	0.667602211015358
ENSG00000183840	-0.179865505528265	2.54808739679837	0.726712850318137	0.408756763488039	0.667602211015358
ENSG00000156218	0.338686865161453	1.0104559739364	0.726669344645492	0.408784018203822	0.667602211015358
ENSG00000008952	-0.0503595068197338	6.55879052920473	0.726383871428002	0.408859184148064	0.667655165751298
ENSG00000115504	0.078294238658434	5.69882468991748	0.725993292011927	0.408981980178762	0.667785879834059
ENSG00000185721	-0.050429866974654	6.41240074395358	0.725300041417752	0.409200053115635	0.668006281693132
ENSG00000149091	-0.0516324952245237	6.27496619045986	0.725187454762457	0.409235488339238	0.668006281693132
ENSG00000289318	0.413245050810709	0.897352962748432	0.725191841347494	0.409253515905009	0.668006281693132
ENSG00000171316	0.052000087693128	6.38170063286639	0.725005382867687	0.409292801008622	0.668006281693132
ENSG00000164078	-0.308153306301887	1.10647478948972	0.724800294934688	0.409368802509961	0.668006281693132
ENSG00000258701	0.22397697535357	1.61763814769502	0.724575464540145	0.409432507640134	0.668006281693132
ENSG00000070476	-0.066769448999565	5.273737870477	0.724518104886684	0.409446267424745	0.668006281693132
ENSG00000161243	-0.209243192808356	1.64919052671602	0.724490266966555	0.409459070943713	0.668006281693132
ENSG00000186871	-0.0662969224404643	5.14056268586286	0.724264252394004	0.40952626531878	0.668046135186369
ENSG00000137574	-0.070693307825944	4.67418020607683	0.724044019565703	0.409595726166363	0.668067372959112
ENSG00000160963	0.267211778497989	1.41400608507392	0.723971654119856	0.409624819038626	0.668067372959112
ENSG00000163694	0.0988940563260403	4.04329122645573	0.723347817321687	0.409815290937184	0.668297848048796
ENSG00000185480	-0.0753439289169662	5.42500259700493	0.723232013456067	0.409851698630527	0.668297848048796
ENSG00000260077	0.217413067842569	1.7670084732816	0.722542353111488	0.410072695842514	0.66858841266631
ENSG00000291194	-0.0660033447776083	5.32889736853217	0.722294657335473	0.410147593874017	0.668640739293051
ENSG00000142686	-0.0908176189990475	4.18828712493506	0.721830464743638	0.410294356213381	0.668802204381599
ENSG00000166619	-0.0638586508366673	5.54180543655048	0.721710154226858	0.410332265974857	0.668802204381599
ENSG00000166250	0.230945389325637	1.5750341969387	0.721422676348929	0.410427784414732	0.668874037248728
ENSG00000179151	-0.042378607690564	6.4997292659783	0.721250402276391	0.410477607532853	0.668874037248728
ENSG00000110435	0.0589798461939382	5.33180211897711	0.721164489315242	0.410504794514023	0.668874037248728
ENSG00000150540	-0.123075564442692	3.29364651872265	0.720880962425859	0.410594723495107	0.668939685726547
ENSG00000188868	0.271667845964483	0.979263646177922	0.720813908067627	0.410630730838734	0.668939685726547
ENSG00000242622	0.256303310924636	1.4626048355394	0.71966286694544	0.410985975450684	0.669390739222613
ENSG00000183011	-0.0619868653498852	6.05043882923623	0.719621273220855	0.410993315401324	0.669390739222613
ENSG00000204131	0.150294926588584	2.58526938932742	0.719044152761046	0.411177153866756	0.669616190093587
ENSG00000263884	-0.336280499983601	0.607122199666031	0.718917539039068	0.411252021907569	0.669616190093587
ENSG00000138617	-0.0983270906985833	3.89545340596376	0.718779416240901	0.411260337222833	0.669616190093587
ENSG00000159433	0.067783523814557	5.60479038266185	0.718621617794441	0.411310266281284	0.669627688335584
ENSG00000156140	0.135840800588305	3.01961395513256	0.7184500836539	0.411365184344363	0.669647305611014
ENSG00000136436	-0.0451741766904734	6.62099280067601	0.718124154754692	0.411468120684228	0.669723725069062
ENSG00000159164	-0.0451382582874136	6.12972200211373	0.71790348529603	0.411538181527556	0.669723725069062
ENSG00000170899	0.0655193738031921	4.89977555185406	0.71787364609418	0.411547735487312	0.669723725069062
ENSG00000122779	-0.0644984024906032	5.96854394231589	0.717760391888377	0.411583622089687	0.669723725069062
ENSG00000149679	-0.0809970635177609	4.28347872163768	0.717514714965008	0.411661782558134	0.669781137937778
ENSG00000197594	-0.0589784934113665	5.95133179024959	0.717169092299393	0.411771470933761	0.669889829978784
ENSG00000260081	0.259241485611575	1.43914043206206	0.716323878478744	0.412046288719393	0.670157680493574
ENSG00000092445	0.0846260482349857	5.27257312249632	0.716273687660459	0.412056207333863	0.670157680493574
ENSG00000037965	0.140213316890399	3.27830386372077	0.716247449580723	0.412064817946404	0.670157680493574
ENSG00000103066	-0.099105878582644	4.25640157535384	0.716020026714149	0.412137030009263	0.670181734191391
ENSG00000280213	0.161808497768776	2.47749522947484	0.715871310749598	0.412185276346765	0.670181734191391
ENSG00000253250	-0.138409608413363	3.09016313736378	0.71579700363132	0.412208315863958	0.670181734191391
ENSG00000172273	-0.0862411943323187	4.80292672723162	0.71545570628673	0.412316633200912	0.67025899417111
ENSG00000228878	0.303902098560477	1.13429563351574	0.715352023698177	0.412360570947581	0.67025899417111
ENSG00000185924	0.214560797306629	1.65973953532777	0.715254737220141	0.412384558797679	0.67025899417111
ENSG00000179476	-0.313030100012203	1.20650974395442	0.715053629180692	0.412453986188862	0.670302093035395
ENSG00000183605	-0.0885851216807962	4.79746535304189	0.714495676372189	0.412622541715015	0.670506264863231
ENSG00000075785	0.0514643334951127	7.41331597509675	0.714322579586158	0.412677645712848	0.670509606573666
ENSG00000181409	0.158939311515094	2.98089962794248	0.714221396340793	0.412710445375187	0.670509606573666
ENSG00000260751	0.365639357190151	0.649108276513842	0.714157887452889	0.412763778846521	0.670526517196496
ENSG00000213123	0.310819752918775	1.64712063058187	0.713887412632259	0.412820632439388	0.670549142075043
ENSG00000230280	-0.372421614540769	0.473354377545102	0.713710880125824	0.412922875302509	0.670645480879652
ENSG00000157954	0.0471239030093636	6.66235332196296	0.713308678652141	0.4130011754696	0.67070291735218
ENSG00000267470	0.278630545013493	1.20446507170875	0.712853116853001	0.413156157486997	0.670884858222908
ENSG00000078967	0.124358979370789	3.67815523211752	0.712467964204829	0.413269920188711	0.670999836115565
ENSG00000064687	-0.078716323534492	4.95652313409138	0.712263971868272	0.413335028361118	0.671035801083873
ENSG00000182957	-0.104458271158694	4.65997441646633	0.711878403692234	0.41345833787537	0.671166236719439
ENSG00000125691	-0.0364411714646744	9.85038297274002	0.711637136930475	0.413535416222243	0.671221606068958
ENSG00000075702	0.0410928760835191	7.27806558286604	0.71118900258569	0.413678830508226	0.671384624557817
ENSG00000047578	-0.0654236390945608	4.89580655255638	0.710780564133415	0.413809692047062	0.671527238673089
ENSG00000240489	0.216360085959268	1.8221589284535	0.710390510808885	0.413937529738575	0.671610033877392
ENSG00000084207	-0.0567993642330557	7.26654860406611	0.710352619767409	0.413946700350268	0.671610033877392
ENSG00000229944	-0.183835555297647	2.13924941224512	0.710207930073321	0.413994787725388	0.671618296713915
ENSG00000166260	-0.0537908469515963	6.13171863999728	0.709813018530061	0.414119669006597	0.67175112664092
ENSG00000289444	-0.0760696366303621	4.72369359236336	0.709201667646791	0.414315856978002	0.671963246341903
ENSG00000263843	-0.192471057927187	2.3323499349968	0.709080991627351	0.41435576675896	0.671963246341903
ENSG00000291283	-0.717501132060734	0.373621244380432	0.716216692494007	0.414379826787858	0.671963246341903
ENSG00000125744	-0.135765195655186	2.93554235448765	0.708870887610913	0.414422502737206	0.671963246341903
ENSG00000242615	-0.252516193972024	1.7044566851549	0.708626815114657	0.414503957376512	0.67198323199569
ENSG00000281026	0.2796851180928	0.946270788312975	0.708557331209391	0.414538672389825	0.67198323199569
ENSG00000163536	0.265938068574071	1.72766728287949	0.70843997122047	0.414563882385408	0.67198323199569
ENSG00000172382	-0.233834947277172	2.01041649794238	0.708166104473371	0.41465040483878	0.672053742891324
ENSG00000273203	0.303521114890172	1.13455188320518	0.707632535060585	0.414830687039971	0.672193996222813
ENSG00000287825	-0.255410571863066	1.17736622769953	0.707582542762645	0.414845495287593	0.672193996222813
ENSG00000240356	-0.145485097655266	2.55243491807609	0.707478556081723	0.414870195819725	0.672193996222813
ENSG00000197601	-0.0569316129081323	6.82351579367866	0.707262338424305	0.414938795354806	0.672193996222813
ENSG00000118997	-0.32543416558622	0.648990347634406	0.707243236383982	0.414976647477549	0.672193996222813
ENSG00000121851	0.135939252114202	2.96104783179358	0.706977357716442	0.415031032887864	0.672193996222813
ENSG00000103034	0.0959188395843243	4.44484636331311	0.706834250711378	0.415076637066663	0.672193996222813
ENSG00000079246	-0.0358335812031681	9.03320785069232	0.70681973274709	0.415081191189121	0.672193996222813
ENSG00000213563	-0.13253653325744	2.99570911297091	0.706116489032466	0.415308117847049	0.672491770383409
ENSG00000227704	-0.238245846947744	1.86513182291766	0.705555262342111	0.415491168517446	0.672658282266791
ENSG00000132646	-0.0395024643737309	8.35595890786539	0.705528445815732	0.4154970722484	0.672658282266791
ENSG00000167543	-0.0711626271212076	5.32468400722265	0.705136873735389	0.415623333939114	0.67270965534459
ENSG00000258947	0.0699160714471602	4.58653140832583	0.705120175066206	0.415628803968799	0.67270965534459
ENSG00000259985	0.218849172078659	1.49830141950917	0.704911052551474	0.415701517013706	0.67270965534459
ENSG00000067829	-0.0553346939466823	5.74303643215162	0.704768446578456	0.415742160009311	0.67270965534459
ENSG00000156076	0.325146294662322	0.929129255046671	0.70481493691551	0.415744127309178	0.67270965534459
ENSG00000231663	0.204631724816968	2.20499230735607	0.704603279378032	0.415797009276068	0.672725539295852
ENSG00000146350	0.115561749722058	3.45490293498133	0.703670294610519	0.416096899133044	0.673041776517617
ENSG00000141741	-0.0572371777914433	5.72624126373041	0.703623611329706	0.416111764285772	0.673041776517617
ENSG00000143869	0.177271801386908	2.41041220246845	0.703596297391853	0.416121725728644	0.673041776517617
ENSG00000107611	-0.270642422694905	1.08966130160953	0.70311572824913	0.416287395520737	0.673079180333746
ENSG00000197056	-0.103476599155884	4.50061449392646	0.703045832862721	0.416298594001286	0.673079180333746
ENSG00000105556	0.0866056085438899	5.09000646733471	0.703018369679411	0.416307413374895	0.673079180333746
ENSG00000233223	0.14035384296482	3.5357951701974	0.70298858014386	0.416317203788788	0.673079180333746
ENSG00000135423	-0.183278909932255	2.22381822487444	0.702432968286127	0.416498192190344	0.673302107027358
ENSG00000091542	-0.0350447367902174	7.47888741645612	0.702059144281276	0.416617669958735	0.673425561095344
ENSG00000134222	0.082562379296425	5.08145870271217	0.701655577295427	0.416748384123515	0.673567150376971
ENSG00000203965	-0.0974678665257896	3.70953291585957	0.701503497918066	0.416797770203027	0.673577277916562
ENSG00000154743	0.0964346653712805	4.50465485455368	0.700962935168394	0.416972849120751	0.673638130787255
ENSG00000165416	0.0576248109982398	5.19869211514262	0.700900263925058	0.416993091795923	0.673638130787255
ENSG00000261609	-0.075992310371946	5.3704031278467	0.700872743505786	0.417001990837116	0.673638130787255
ENSG00000138741	-0.116800056567168	3.55644012586386	0.70085501690914	0.417007920409241	0.673638130787255
ENSG00000267213	0.288107254995934	0.911881200356903	0.700475481157013	0.417148059304138	0.673794833459822
ENSG00000291186	0.158468637296555	2.9727930090438	0.699733052629595	0.417372201389026	0.674087175134199
ENSG00000060237	0.0532263079683338	8.56703523276401	0.699294764776444	0.417513982018444	0.674200658853053
ENSG00000285077	0.168430641234471	3.60733592236016	0.699249806060601	0.417528786488985	0.674200658853053
ENSG00000011478	0.0815772053683132	4.37494738584226	0.699007805389893	0.417607322856628	0.674205463986476
ENSG00000068796	0.0415099450129585	6.92073845572774	0.698908317465965	0.417639526243162	0.674205463986476
ENSG00000135040	-0.0480130589391723	6.18061319916723	0.698841499384608	0.417661242877993	0.674205463986476
ENSG00000143028	-0.13616763307247	3.13472241682917	0.698437803456564	0.417792843923459	0.674342774015635
ENSG00000111254	-0.271557019673843	1.09020512544799	0.698349455957293	0.417832642577129	0.674342774015635
ENSG00000204220	-0.0492102238687894	6.2048243686816	0.696976401305699	0.418268030285312	0.674975712922197
ENSG00000005889	-0.0501117689859333	6.22983362552487	0.696332675004659	0.41847778153143	0.675224944581862
ENSG00000132773	-0.0672043854414497	4.84647956135104	0.696156829097981	0.418535189410368	0.675224944581862
ENSG00000127870	0.0558333790311127	5.81592849768429	0.696104573675566	0.418552150207168	0.675224944581862
ENSG00000144029	0.0579477352945896	6.48492303877772	0.695576430146297	0.418724406316666	0.675342478195662
ENSG00000254413	-0.392438062973225	3.62152049529078	0.7550558836885	0.418745329444282	0.675342478195662
ENSG00000126091	0.122115063442596	3.19508097929851	0.695450468738585	0.4187658338864	0.675342478195662
ENSG00000279649	-0.233466272355468	1.61110228543953	0.695364007960931	0.418797937794083	0.675342478195662
ENSG00000274253	0.216508675150665	1.92154000009105	0.694945852524497	0.418932707171548	0.67548318035959
ENSG00000065883	-0.0455291602355461	6.55137064539317	0.694635292580206	0.419031650070079	0.67548318035959
ENSG00000120664	0.394629662312316	0.709954096640878	0.694716398605048	0.41903422948245	0.67548318035959
ENSG00000115363	0.313954728097552	0.962070055273789	0.694601839106941	0.419058158944036	0.67548318035959
ENSG00000186591	-0.0455298824871204	6.27686233732778	0.694219895133854	0.41916737576038	0.675589514728941
ENSG00000283341	0.216369175665676	1.86756127281747	0.693933404659831	0.4192637439686	0.675675120657537
ENSG00000005810	-0.0492069961219151	6.65291401765806	0.693096725251625	0.419534697918009	0.675980112862978
ENSG00000155816	-0.0902268461567043	4.43217747867719	0.692970151445004	0.419576239395755	0.675980112862978
ENSG00000171302	0.0486665771697155	6.37825848114487	0.692949712730848	0.419582816357431	0.675980112862978
ENSG00000185633	0.466384271120672	0.647718259261671	0.692877580559869	0.419641655370167	0.676005187020458
ENSG00000213626	0.0634666988902817	5.28733385301814	0.692193126420209	0.419830608589218	0.676103945259334
ENSG00000242588	0.0400377749899416	7.57696046276112	0.692112868292405	0.419856876646467	0.676103945259334
ENSG00000099330	-0.180647274126798	2.19232531493314	0.692051697370382	0.419878480349469	0.676103945259334
ENSG00000196418	-0.23769668906932	1.61798421574422	0.691830815299254	0.419953469280233	0.676103945259334
ENSG00000258102	-0.361552275504096	0.561708198046551	0.69192390427564	0.419958259308375	0.676103945259334
ENSG00000141519	0.133067188745845	3.2219538935726	0.691791080121657	0.419962651613297	0.676103945259334
ENSG00000147394	0.168934855059971	2.43813419925957	0.691355786874414	0.42010615468727	0.676265276418987
ENSG00000179933	-0.0648451505839126	5.18050949591845	0.691171942440863	0.420165405057542	0.676282662590754
ENSG00000232940	0.253355257597483	2.74472447750692	0.695463512178296	0.420270930326495	0.676282662590754
ENSG00000119787	-0.0430497168465739	6.33607413556146	0.690690970447754	0.420323197065554	0.676282662590754
ENSG00000162174	0.065928210428937	5.13601193700515	0.690672307680359	0.420329360705651	0.676282662590754
ENSG00000179632	-0.0536902456002651	6.13222074246505	0.690659827987854	0.420333421105796	0.676282662590754
ENSG00000145675	0.0595891997533863	5.44161182085817	0.690063641974046	0.420529204128111	0.676329864571487
ENSG00000088826	0.0891315547042541	4.07181101707103	0.689925209163823	0.420574809157148	0.676329864571487
ENSG00000088930	-0.0368495743432814	7.3559284586211	0.689921540823789	0.420575872067304	0.676329864571487
ENSG00000221821	0.118367003894	3.01912384173922	0.689853647130671	0.420598675137614	0.676329864571487
ENSG00000119655	-0.0483992008658662	5.91290124186334	0.689803554638765	0.42061464725724	0.676329864571487
ENSG00000181789	-0.0546157623182021	6.43041197686785	0.68977953436965	0.420622535965175	0.676329864571487
ENSG00000135469	-0.0674202486881711	4.71327043383651	0.689376889349635	0.420754972941236	0.676473181588621
ENSG00000156650	0.0829991428045256	6.05623223724414	0.692427755835837	0.420858188902265	0.676561628894165
ENSG00000289357	-0.420775005917675	0.496937344917648	0.688973429094377	0.42093499224446	0.676561628894165
ENSG00000169228	0.0819883312800932	4.50890522360071	0.688814602271155	0.42093991877744	0.676561628894165
ENSG00000223855	0.242031695067665	1.26076021033116	0.688288180823498	0.421121309796106	0.676691147046165
ENSG00000116329	0.339593933520444	0.729803632262533	0.68827366376465	0.421144585934027	0.676691147046165
ENSG00000260565	-0.0520835218729634	5.53733027250444	0.687948596114504	0.421224894762422	0.676691147046165
ENSG00000078399	0.062010943717588	6.48419514591898	0.687849857524901	0.421257406088362	0.676691147046165
ENSG00000129667	-0.0954344296248744	3.81028563098695	0.687703858925199	0.421305654136822	0.676691147046165
ENSG00000182963	0.0512314957100712	6.255821869457	0.687653776359031	0.421322003828429	0.676691147046165
ENSG00000174514	0.301708872739679	1.577058021369	0.687594676876285	0.421346144422905	0.676691147046165
ENSG00000267169	0.169408556345406	2.50642123438905	0.687520042886681	0.421367056354782	0.676691147046165
ENSG00000254614	0.25085480102891	1.04170779359025	0.687267344137271	0.421462099122696	0.676774203371262
ENSG00000197808	-0.0960852210372641	4.05867072585492	0.686708447576805	0.421633779499431	0.676954914346991
ENSG00000143315	-0.0610691717178988	5.74547953182116	0.686517958510717	0.421696497868109	0.676954914346991
ENSG00000285600	-0.316807274672088	0.725610849055368	0.686452381071156	0.421743911970223	0.676954914346991
ENSG00000265474	-0.362536805221559	0.681117041229659	0.686312386797852	0.421793633726932	0.676954914346991
ENSG00000171159	-0.0839468813208321	4.79927492514476	0.68613234371815	0.421823836171613	0.676954914346991
ENSG00000229676	-0.253537999909176	1.45024306862845	0.686116568716253	0.421834654391755	0.676954914346991
ENSG00000078699	-0.0652281301663254	5.3897845203514	0.685840830148196	0.421920010626792	0.677022340626719
ENSG00000177337	0.189165673529735	1.92849052074019	0.685367858102335	0.42207864328828	0.677207321980919
ENSG00000277142	-0.172539433645952	2.2620434714898	0.684648123606437	0.42231552942192	0.6775178068296
ENSG00000164902	-0.0536292897919376	6.12733768235523	0.684427962629167	0.422386961359324	0.6775628181756
ENSG00000158406	0.136181744029779	2.86622250452299	0.684062741183225	0.422508433637686	0.677688083155796
ENSG00000108175	0.0546407030050631	6.17522121267601	0.683476855008727	0.422701770120784	0.677928578137245
ENSG00000255737	-0.208337467166043	2.35942463496039	0.68306520191278	0.422839342265843	0.678025664345222
ENSG00000156313	-0.0846369731086217	4.31059567248782	0.6830324533101	0.422849114784659	0.678025664345222
ENSG00000169379	-0.0911307186826475	4.28768360447608	0.682574540520926	0.423000899549847	0.678199430552003
ENSG00000121211	0.167676549283624	3.00379035905934	0.682420864108242	0.423052229407479	0.678212117772396
ENSG00000175564	0.26448110361924	1.01105738248787	0.682279359093037	0.423112259490115	0.678238748639824
ENSG00000272512	-0.178538758331226	3.33312766531804	0.682039808243484	0.423178371295461	0.678250473771245
ENSG00000139410	-0.14294111089396	3.15157416350053	0.681840042556866	0.423244781050043	0.678250473771245
ENSG00000091262	0.285195767140235	1.15360387734131	0.681854578848447	0.423249831529485	0.678250473771245
ENSG00000160326	-0.099628022781617	4.24379433946108	0.681582138464172	0.423330148346601	0.678302556466581
ENSG00000166689	0.0734715951813005	5.16875752906445	0.681464286779642	0.423369177744649	0.678302556466581
ENSG00000257027	0.241712698484007	1.40172360218611	0.681209764368965	0.423459912582013	0.678378350368538
ENSG00000159348	0.0658336890396851	4.80516513009503	0.680993945803374	0.423525432506654	0.678386480180445
ENSG00000291104	-0.135307743901206	3.46380672682928	0.680914843678701	0.423551843108628	0.678386480180445
ENSG00000112531	0.047569019226503	7.60287311003369	0.679663144927343	0.423967819987343	0.678843923796785
ENSG00000068912	-0.0448953910707275	6.10688841774337	0.679662278258888	0.423968114190665	0.678843923796785
ENSG00000282339	-0.632312504899337	1.27583455917275	0.708910370777349	0.424020505007341	0.678843923796785
ENSG00000232882	-0.287133308084966	1.46581335652905	0.679474307473776	0.424036229196873	0.678843923796785
ENSG00000157191	0.0524346791597398	5.67988444906528	0.679402031162446	0.424054734550222	0.678843923796785
ENSG00000016082	-0.13013415013365	3.21996625122137	0.679024085940393	0.424180872568899	0.678976269125809
ENSG00000170471	-0.0416359139561863	6.82615897338434	0.67879875550569	0.424255614133481	0.679026326678187
ENSG00000026036	0.169492604326067	4.79173409661992	0.706187689882649	0.42430074994072	0.679028994449748
ENSG00000173681	0.0902745125507829	4.08862893199248	0.67832339245952	0.424414152433462	0.679140900959139
ENSG00000059122	0.0628811241012864	5.0938265695008	0.677622911819948	0.424647643193871	0.679444928232251
ENSG00000197111	0.0366843299158441	8.65045157099404	0.677222188325707	0.424781319411343	0.679545300448438
ENSG00000277159	-0.359465807265501	0.52001401420277	0.677303523117881	0.424797379097304	0.679545300448438
ENSG00000236810	-0.322700636560722	1.14002260777256	0.676926382913409	0.424890429342444	0.679590442219764
ENSG00000164061	-0.143784701415468	3.15406023571102	0.676535759259824	0.425010903424066	0.679590442219764
ENSG00000066827	-0.0993773577563551	3.86039899467895	0.676486208714704	0.425027230521664	0.679590442219764
ENSG00000255339	-0.501788972378547	1.5164586777275	0.696189056219371	0.42503764166437	0.679590442219764
ENSG00000183696	0.0514910909754518	5.98507858902486	0.676438234624808	0.425043122750598	0.679590442219764
ENSG00000178623	-0.245046325357585	1.43518910762174	0.676042837994998	0.425181043755715	0.679741386194659
ENSG00000241489	0.095235730575803	4.25692259057857	0.675883639284192	0.425228598639567	0.679747844796221
ENSG00000152382	-0.0735332910428508	4.42919365431111	0.675491672569237	0.425359670987029	0.679849295235345
ENSG00000187838	0.101239215510897	3.79542713006675	0.675433701932633	0.42537910579542	0.679849295235345
ENSG00000028528	-0.0466222754849875	6.26751712681143	0.675155986127748	0.425471871464232	0.679902669946024
ENSG00000226648	0.216627412218914	1.67133071500015	0.674994516994487	0.425529713186885	0.679902669946024
ENSG00000139618	0.0792886024489267	5.41930386385632	0.674742832626406	0.42561017814999	0.679902669946024
ENSG00000167186	-0.0623581984039477	5.06627917010461	0.674731675004339	0.42561394899423	0.679902669946024
ENSG00000179331	-0.191439388187998	2.07453226453349	0.674688754927195	0.425630126714177	0.679902669946024
ENSG00000144712	0.0858446025766492	4.14198037721711	0.674518458193506	0.425685436504393	0.679921493214225
ENSG00000281357	-0.227766910792683	1.41974487296768	0.674351141298953	0.425747251463545	0.679950701882429
ENSG00000166938	-0.0531779099361544	5.75479103403108	0.673925573334653	0.425883943332472	0.68007286705505
ENSG00000184857	-0.108737659823004	3.61960939660808	0.673789486028644	0.425929739034961	0.68007286705505
ENSG00000285000	0.330985676830729	3.72250573512596	0.722784063451731	0.425969435963053	0.68007286705505
ENSG00000083535	-0.108683613386245	3.47136837887254	0.673586282363306	0.425997887723812	0.68007286705505
ENSG00000108932	-0.225118819502071	1.52364599460491	0.673447886615616	0.42604898465758	0.68008493657634
ENSG00000158220	0.187318643059291	2.03571604664228	0.673204060299055	0.426127870192293	0.680136978819693
ENSG00000258727	0.173186711977232	3.62989522638052	0.6750453412152	0.426168667094754	0.680136978819693
ENSG00000287966	0.260532427639341	1.15224600040991	0.672949047508973	0.426221532986292	0.680151860943801
ENSG00000119772	0.0671096468340843	5.10562066824074	0.672705003264349	0.426293373962149	0.680197016819482
ENSG00000125257	0.0686245884820646	4.96018523605274	0.672350229723344	0.426412517481269	0.680271268500965
ENSG00000142949	-0.0408649136231657	7.63599148948455	0.672204311642234	0.42646145294114	0.680271268500965
ENSG00000105538	0.339035003556142	0.729417267324218	0.672255847394748	0.426470554537478	0.680271268500965
ENSG00000157881	-0.0603190990929134	5.0753174970669	0.671958351101281	0.426544130902041	0.680319161611271
ENSG00000179399	-0.281775616738214	0.841543056778279	0.671542473410375	0.426703005888462	0.680503078609869
ENSG00000136770	0.0552748541858551	5.42800423520205	0.670371541289154	0.427077775649332	0.681031230442856
ENSG00000250312	-0.156984985968286	2.40189628634044	0.6697138842534	0.427300373945974	0.681247779781423
ENSG00000134086	0.0538482551964248	6.19663334401911	0.669570031484695	0.427347735085542	0.681247779781423
ENSG00000011258	-0.0600504053686255	5.60108008249326	0.669556584051997	0.427352274372393	0.681247779781423
ENSG00000131236	-0.038294836265686	8.14158518930278	0.669450487161365	0.427388018811724	0.681247779781423
ENSG00000186184	-0.0596595605598143	5.77007642045985	0.669119947305025	0.427499459967726	0.681355888598699
ENSG00000108669	-0.0481878489487813	6.03540599378532	0.668532030784214	0.427697768734907	0.681602412304426
ENSG00000249915	0.0487141576067505	6.81530059629129	0.668218050626195	0.427803733758444	0.681701736717399
ENSG00000241852	-0.172965966223503	2.60166768727664	0.667581260969324	0.428019634289796	0.68189945032765
ENSG00000105419	0.0647635294143854	5.07168073751284	0.667503240318119	0.428045191539199	0.68189945032765
ENSG00000254901	-0.068150976064209	4.81061708660603	0.667366159187362	0.428091547224004	0.68189945032765
ENSG00000176463	-0.0984765567310451	4.05720305322337	0.667334121192047	0.428102420418876	0.68189945032765
ENSG00000182674	-0.265197302723982	1.1192047832061	0.667108905766192	0.428188927395053	0.681932240330507
ENSG00000102763	0.0931386984798622	4.46918634425082	0.667014855861581	0.428210315946607	0.681932240330507
ENSG00000085788	0.0623557149949639	5.5627929006815	0.666342611479171	0.42843758936563	0.682224626246739
ENSG00000168958	-0.054776507190753	6.17425255402198	0.665892353670398	0.428589978729148	0.682231411785095
ENSG00000052749	0.0515338404289698	6.25238748006018	0.665760836337512	0.428634508762543	0.682231411785095
ENSG00000197386	-0.0363901639218788	7.27909671964052	0.665727408253395	0.428645824315321	0.682231411785095
ENSG00000188542	-0.124444869845593	2.99038988628417	0.665618595115541	0.428683176476703	0.682231411785095
ENSG00000289047	-0.0523683351581976	5.71230253863413	0.665559739209998	0.428702618818487	0.682231411785095
ENSG00000130023	0.104305664256259	4.34308390286011	0.66555630670017	0.428703894634306	0.682231411785095
ENSG00000240771	0.0717093062433988	4.83656847390494	0.665408996840394	0.42875375525962	0.682241256077266
