gene_id	transcript_id	utr3_mean_conservation	utr3_scored_bases	utr3_length
ENSG00000169228	ENST00000303251	0.37062568815976143	545	545
ENSG00000169230	ENST00000303204	0.1575593670933338	379	379
ENSG00000169231	ENST00000902273	0.40848818965215883	254	254
ENSG00000169239	ENST00000318636	0.12295823916707792	5747	5747
ENSG00000169241	ENST00000368401	0.1975347223599076	576	576
ENSG00000169242	ENST00000368407	0.3794735580335188	832	832
ENSG00000169245	ENST00000306602	0.12644581321390055	812	812
ENSG00000169246	ENST00000542817	0.0034255320082438438	47	47
ENSG00000169247	ENST00000515425	0.050907140683424563	22561	22561
ENSG00000169248	ENST00000306621	0.08316471649413051	1111	1111
ENSG00000169249	ENST00000684799	0.07688764030580786	1424	1424
ENSG00000169251	ENST00000878753	0.14867871253114529	1522	1522
ENSG00000169252	ENST00000305988	0.6366509094954976	550	550
ENSG00000169255	ENST00000945785	0.10284303661139138	2147	2147
ENSG00000169258	ENST00000303991	0.17802286292109212	1006	1006
ENSG00000169271	ENST00000302005	0.1798518515235089	135	135
ENSG00000169282	ENST00000302490	0.28929118957241184	2009	2009
ENSG00000169288	ENST00000502384	0.3235049021165526	204	204
ENSG00000169291	ENST00000555188	0.08362356777675782	6458	6458
ENSG00000169297	ENST00000378970	0.2616112594896598	373	373
ENSG00000169299	ENST00000880101	0.0751250000851588	1416	1416
ENSG00000169302	ENST00000397936	0.02697210748401405	3872	3872
ENSG00000169306	ENST00000378993	0.9117973278957743	898	898
ENSG00000169313	ENST00000302632	0.043564681817028765	974	974
ENSG00000169314	ENST00000382821	0.18158646675677537	133	133
ENSG00000169327	ENST00000641039	0.1470164458886925	6567	6567
ENSG00000169330	ENST00000305428	0.2385043368764799	3920	3920
ENSG00000169340	ENST00000302451	0.04344444462993932	144	144
ENSG00000169344	ENST00000863076	0.04348215305064369	1765	1765
ENSG00000169347	ENST00000302555	0.014455427508787103	1649	1649
ENSG00000169359	ENST00000643144	0.16320150298728836	7186	7186
ENSG00000169371	ENST00000568078	0.020091482720555214	317	317
ENSG00000169372	ENST00000548483	0.19200655748040918	610	610
ENSG00000169375	ENST00000567289	0.09003541415421284	3332	3332
ENSG00000169379	ENST00000394222	0.10262360255606087	2415	2415
ENSG00000169385	ENST00000304625	0.028653631315894382	179	179
ENSG00000169393	ENST00000593782	0.0896724136912561	232	232
ENSG00000169397	ENST00000304639	0.021793296139858996	179	179
ENSG00000169398	ENST00000522684	0.3794431673643259	1566	1566
ENSG00000169402	ENST00000956186	0.02433913041655298	230	230
ENSG00000169403	ENST00000373857	0.026229925745915983	2827	2827
ENSG00000169410	ENST00000618819	0.17636118177807664	5518	5518
ENSG00000169413	ENST00000304677	0.034936507390294635	315	315
ENSG00000169418	ENST00000908786	0.06154454028603203	696	696
ENSG00000169427	ENST00000520439	0.4808346529676773	1137	1137
ENSG00000169429	ENST00000401931	0.051773348347135394	5343	5343
ENSG00000169432	ENST00000409672	0.15227502163068654	3487	3487
ENSG00000169435	ENST00000307439	0.03742305239647122	4685	4685
ENSG00000169436	ENST00000303045	0.16122200386312813	1018	1018
ENSG00000169439	ENST00000302190	0.6999986621386198	2242	2242
ENSG00000169442	ENST00000374213	0.05949773754170207	221	221
ENSG00000169446	ENST00000305963	0.35271145201723697	4436	4436
ENSG00000169469	ENST00000307098	0.024610526229075173	285	285
ENSG00000169474	ENST00000368762	0.044388534996145444	314	314
ENSG00000169484	ENST00000641793	0.0009745762987314897	118	118
ENSG00000169490	ENST00000456397	0.09780427892470073	2524	2524
ENSG00000169495	ENST00000302495	0.21364601795289634	565	565
ENSG00000169499	ENST00000617275	0.11446282404519913	4129	4129
ENSG00000169504	ENST00000374379	0.24229728149327348	3384	3384
ENSG00000169507	ENST00000685975	0.05148665197215292	4083	4083
ENSG00000169508	ENST00000858905	0.055353240166930426	787	787
ENSG00000169509	ENST00000368790	0.11908307689528626	325	325
ENSG00000169515	ENST00000307522	0.026932948171914786	865	865
ENSG00000169519	ENST00000303459	0.16212073916743067	3139	3139
ENSG00000169548	ENST00000302097	0.013635338327840418	266	266
ENSG00000169550	ENST00000529533	0.06087358585615865	2033	2033
ENSG00000169551	ENST00000344129	0.00802720210275497	772	772
ENSG00000169554	ENST00000627532	0.8278942274570108	5370	5370
ENSG00000169562	ENST00000870749	0.3166114586513383	960	960
ENSG00000169564	ENST00000303577	0.9049434449896575	389	389
ENSG00000169567	ENST00000506908	0.18451705085494186	3255	3255
ENSG00000169570	ENST00000510708	0.053023745616357185	4843	4843
ENSG00000169575	ENST00000302273	0.11946436315880521	463	463
ENSG00000169583	ENST00000494426	0.09099999982512824	73	73
ENSG00000169592	ENST00000934710	0.3227407406047756	351	351
ENSG00000169594	ENST00000345382	0.297811938858016	1558	1558
ENSG00000169598	ENST00000378209	0.02800177732600899	1688	1688
ENSG00000169599	ENST00000303698	0.4285714284328389	126	126
ENSG00000169604	ENST00000303714	0.3281095786030644	3842	3842
ENSG00000169605	ENST00000673932	0.04510828019208779	157	157
ENSG00000169607	ENST00000302450	0.10704203737978149	2474	2474
ENSG00000169609	ENST00000304177	0.05981300540511089	8781	10780
ENSG00000169612	ENST00000304191	0.10306767663633865	990	990
ENSG00000169618	ENST00000303786	0.028984672941885472	2675	2675
ENSG00000169621	ENST00000303795	0.07513457947066837	2140	2140
ENSG00000169627	ENST00000567436	0.24902381008529725	420	420
ENSG00000169629	ENST00000302558	0.3226998342934614	1809	1809
ENSG00000169635	ENST00000407464	0.3858991526332891	4720	4720
ENSG00000169641	ENST00000302291	0.2609181912581916	4865	4865
ENSG00000169660	ENST00000583978	0.003436641216825495	655	655
ENSG00000169676	ENST00000888644	0.020499089330507744	549	549
ENSG00000169679	ENST00000902357	0.03797976707745284	1631	1631
ENSG00000169682	ENST00000565975	0.19649397590792322	249	249
ENSG00000169683	ENST00000891005	0.01315804593594231	348	348
ENSG00000169684	ENST00000299565	0.04931101197369225	2016	2016
ENSG00000169688	ENST00000334346	0.0738776972921056	139	139
ENSG00000169689	ENST00000922917	0.19427642240548673	615	615
ENSG00000169692	ENST00000882835	0.023019672107508743	610	610
ENSG00000169696	ENST00000581647	0.7334129034887038	155	155
ENSG00000169704	ENST00000900754	0.0025617284096639465	162	162
ENSG00000169710	ENST00000306749	0.07723975162374677	805	805
ENSG00000169714	ENST00000911019	0.39007096787131756	2635	2635
ENSG00000169715	ENST00000330439	0.2568453615059263	291	291
ENSG00000169717	ENST00000378404	0.07809638615742505	83	83
ENSG00000169718	ENST00000306796	0.06298522195703853	609	609
ENSG00000169727	ENST00000909667	0.05666451641240768	930	930
ENSG00000169733	ENST00000310496	0.011853155366357561	824	824
ENSG00000169738	ENST00000306869	0.10386274440451433	102	102
ENSG00000169740	ENST00000858678	0.153188481639232	191	191
ENSG00000169744	ENST00000502640	0.7390872967583415	1535	1535
ENSG00000169750	ENST00000306897	0.1137920001099507	375	375
ENSG00000169752	ENST00000394907	0.03391746867483077	2702	2702
ENSG00000169756	ENST00000393310	0.17873483224538728	3247	3247
ENSG00000169758	ENST00000388942	0.41999228407498046	648	648
ENSG00000169760	ENST00000695368	0.2429990053636306	13069	13069
ENSG00000169762	ENST00000405303	0.1940998931097573	2803	2803
ENSG00000169764	ENST00000866555	0.8427024789394416	363	363
ENSG00000169777	ENST00000382492	0.019363381911169795	1786	1786
ENSG00000169783	ENST00000355300	0.4799596857551518	1017	1017
ENSG00000169800	ENST00000303766	0.7660539569341571	278	278
ENSG00000169813	ENST00000356053	0.6816480393730351	1020	1020
ENSG00000169814	ENST00000643237	0.06401981533735249	8226	8226
ENSG00000169826	ENST00000374466	0.2059079546127495	1760	1760
ENSG00000169836	ENST00000304883	0.05721911818855469	3651	3651
ENSG00000169840	ENST00000302945	0.04931463421032787	820	820
ENSG00000169851	ENST00000695921	0.699313429698038	4304	4304
ENSG00000169855	ENST00000464233	0.8463488653618058	1674	1674
ENSG00000169856	ENST00000305901	0.4490215831679935	2502	2502
ENSG00000169857	ENST00000964283	0.12745994818818007	387	387
ENSG00000169860	ENST00000305097	0.16381830232823216	4535	4535
ENSG00000169862	ENST00000304623	0.7935367970933	1617	1617
ENSG00000169871	ENST00000306085	0.056192781437631636	6982	8387
ENSG00000169876	ENST00000306151	0.03733987748848583	815	815
ENSG00000169877	ENST00000302312	0.07978571441552569	112	112
ENSG00000169884	ENST00000407467	0.4100227673852412	1142	1142
ENSG00000169885	ENST00000307786	0.002737864051737542	103	103
ENSG00000169891	ENST00000303843	0.35606682805009227	5791	5791
ENSG00000169894	ENST00000868577	0.0013026981552690582	1186	1186
ENSG00000169895	ENST00000380155	0.11821039967805251	4981	4981
ENSG00000169896	ENST00000648685	0.041248945136483806	1185	1185
ENSG00000169900	ENST00000302964	0.05390566028599662	212	212
ENSG00000169902	ENST00000935283	0.09229833323880383	3600	3600
ENSG00000169903	ENST00000305354	0.06127104131002032	701	701
ENSG00000169905	ENST00000367612	0.0917752295019626	6104	6104
ENSG00000169906	ENST00000380200	0.045192546967521126	161	161
ENSG00000169908	ENST00000472441	0.1416818358839882	2637	2637
ENSG00000169914	ENST00000375120	0.1389342181679778	5199	5199
ENSG00000169918	ENST00000307050	0.20255483814180258	7896	7896
ENSG00000169919	ENST00000952459	0.04838181885636666	220	220
ENSG00000169925	ENST00000303407	0.28482617973215324	3285	3285
ENSG00000169926	ENST00000307145	0.21036035725142158	5600	5600
ENSG00000169933	ENST00000380682	0.6892709275837439	3990	3990
ENSG00000169946	ENST00000407775	0.9745644355572148	1001	1001
ENSG00000169951	ENST00000252797	0.03216363634943467	1430	1430
ENSG00000169953	ENST00000382852	0.013741506706748537	677	677
ENSG00000169955	ENST00000252799	0.09127154535967524	2692	2692
ENSG00000169957	ENST00000380412	0.20361403538210074	513	513
ENSG00000169962	ENST00000339381	0.05887764704578063	850	850
ENSG00000169964	ENST00000302392	0.021095041433601323	484	484
ENSG00000169967	ENST00000682094	0.48207911582412405	8911	8911
ENSG00000169972	ENST00000379031	0.0017315436548384644	298	298
ENSG00000169976	ENST00000367569	0.03733994340505609	353	353
ENSG00000169981	ENST00000296092	0.20165804184576092	1971	1971
ENSG00000169989	ENST00000914394	0.06543707119098145	1311	1311
ENSG00000169991	ENST00000455833	0.2944435882861788	4281	4281
ENSG00000169992	ENST00000302926	0.3771353710440748	2061	2061
ENSG00000169994	ENST00000428314	0.029729903543853107	311	311
ENSG00000170004	ENST00000358181	0.7218051072342836	1175	1175
ENSG00000170006	ENST00000304385	0.053218289943944654	9918	9918
ENSG00000170011	ENST00000302541	0.37471600950872763	2155	2155
ENSG00000170017	ENST00000932235	0.7462105049695008	2456	2456
ENSG00000170027	ENST00000307630	0.5877681786575035	2778	2778
ENSG00000170035	ENST00000602710	0.9997830019074797	553	553
ENSG00000170037	ENST00000563694	0.1451268290254719	410	410
ENSG00000170043	ENST00000540486	0.16724904193016576	261	261
ENSG00000170044	ENST00000306176	0.18493477285202187	2223	2223
ENSG00000170049	ENST00000910604	0.17685704907539804	1525	1525
ENSG00000170054	ENST00000298845	0.016476063720976063	376	376
ENSG00000170074	ENST00000697115	0.01835600005974993	1750	1750
ENSG00000170075	ENST00000367282	0.11324682292730767	5036	5036
ENSG00000170085	ENST00000443967	0.4197637364455932	546	546
ENSG00000170088	ENST00000306480	0.09623812166602191	9050	9050
ENSG00000170091	ENST00000303177	0.30657049003795733	1674	1674
ENSG00000170092	ENST00000625065	0.054662524650642065	1529	1529
ENSG00000170099	ENST00000341584	0.04551176446394118	170	170
ENSG00000170100	ENST00000433976	0.07275626531585055	8579	8579
ENSG00000170113	ENST00000337435	0.14244108119362814	5550	5550
ENSG00000170122	ENST00000382500	0.05349384859222297	569	569
ENSG00000170128	ENST00000304244	0.020000000154091552	55	55
ENSG00000170142	ENST00000306627	0.6212185687513624	1034	1034
ENSG00000170144	ENST00000677863	0.40944504030940426	6714	6714
ENSG00000170145	ENST00000304987	0.25484671435673223	6726	6726
ENSG00000170153	ENST00000515673	0.12648438612484258	8454	8454
ENSG00000170160	ENST00000904766	0.0783031560305261	4341	4341
ENSG00000170162	ENST00000963224	0.577306940114549	1124	1124
ENSG00000170166	ENST00000306324	0.9016197185256702	284	284
ENSG00000170175	ENST00000306071	0.1125491387597658	987	987
ENSG00000170178	ENST00000406506	0.101827646096244	1729	1729
ENSG00000170180	ENST00000616983	0.05786178864346927	2091	2091
ENSG00000170185	ENST00000682469	0.2582680826521405	4756	4756
ENSG00000170190	ENST00000538213	0.06346919442641756	211	211
ENSG00000170191	ENST00000304788	0.07112441477245093	2990	2990
ENSG00000170209	ENST00000303941	0.0024966443302859897	149	149
ENSG00000170214	ENST00000306675	0.47643846152148817	520	520
ENSG00000170222	ENST00000379774	0.04263526551928236	414	414
ENSG00000170231	ENST00000393980	0.09447368456657339	76	76
ENSG00000170234	ENST00000934498	0.51904137643578	2296	2296
ENSG00000170236	ENST00000532404	0.5000338165594517	207	207
ENSG00000170242	ENST00000527733	0.2762261904885419	5712	5712
ENSG00000170248	ENST00000457054	0.4382234443868712	3182	3182
ENSG00000170255	ENST00000526914	0.004085173516766365	317	317
ENSG00000170260	ENST00000877956	0.12726865675663582	1541	1541
ENSG00000170262	ENST00000303645	0.026863946019098493	294	294
ENSG00000170264	ENST00000404929	0.12012943373393214	1607	1607
ENSG00000170265	ENST00000850624	0.149077067688883	1596	1596
ENSG00000170266	ENST00000399402	0.16614678880886533	436	436
ENSG00000170270	ENST00000923944	0.14097368463501567	798	798
ENSG00000170271	ENST00000326080	0.01846052633201205	1824	1824
ENSG00000170275	ENST00000320954	0.12082854469999793	5325	5325
ENSG00000170276	ENST00000304298	0.41937373800501887	198	198
ENSG00000170279	ENST00000307003	0.012409586235190983	459	459
ENSG00000170289	ENST00000320005	0.18009846124719256	1625	1625
ENSG00000170290	ENST00000960753	0.345691304597953	460	460
ENSG00000170291	ENST00000574993	0.24840277781489326	1152	1152
ENSG00000170293	ENST00000867227	0.23063661236458463	732	732
ENSG00000170296	ENST00000302386	0.38456501184765085	846	846
ENSG00000170298	ENST00000423676	0.02486851219946654	578	578
ENSG00000170310	ENST00000306357	0.13328037429905593	107	107
ENSG00000170312	ENST00000925683	0.15131446260948406	2261	2261
ENSG00000170315	ENST00000879807	0.7227702703581795	148	148
ENSG00000170322	ENST00000446488	0.0803498624037409	1089	1089
ENSG00000170323	ENST00000956908	0.059104612922983295	1214	1214
ENSG00000170324	ENST00000305531	0.07655963305549313	763	763
ENSG00000170325	ENST00000358825	0.3325155355232919	2607	2607
ENSG00000170340	ENST00000301998	0.3602308281527616	1317	1317
ENSG00000170345	ENST00000535987	0.4638306910084035	1766	1766
ENSG00000170348	ENST00000874503	0.2779116795480753	3442	3442
ENSG00000170364	ENST00000864987	0.2642468410012343	3403	3403
ENSG00000170365	ENST00000302085	0.8052600650002448	1242	1242
ENSG00000170367	ENST00000304710	0.011082677270549781	254	254
ENSG00000170369	ENST00000304725	0.0023227091795167483	251	251
ENSG00000170370	ENST00000442245	0.7376775600638521	1377	1377
ENSG00000170373	ENST00000304749	0.026366141903412153	254	254
ENSG00000170374	ENST00000536324	0.5626995545277078	1571	1571
ENSG00000170379	ENST00000684770	0.017659132395260853	2743	2743
ENSG00000170381	ENST00000643230	0.0949634313637994	4348	4348
ENSG00000170382	ENST00000367175	0.3008810577386916	681	681
ENSG00000170385	ENST00000367001	0.5054879587331387	3820	3820
ENSG00000170390	ENST00000953290	0.13634217069833443	1207	1207
ENSG00000170396	ENST00000302277	0.7168905588240131	466	466
ENSG00000170412	ENST00000481232	0.4402038217655674	628	628
ENSG00000170417	ENST00000412401	0.2124898561932389	2711	2711
ENSG00000170419	ENST00000302287	0.09809380545588911	2260	2260
ENSG00000170421	ENST00000619952	0.05496118715762258	2190	2190
ENSG00000170423	ENST00000359499	0.03152330021217047	1309	1309
ENSG00000170425	ENST00000304222	0.29483663352346967	404	404
ENSG00000170426	ENST00000293502	0.10509714319320795	700	700
ENSG00000170430	ENST00000651593	0.054975664909496555	3986	3986
ENSG00000170439	ENST00000394252	0.05135765144961067	562	562
ENSG00000170442	ENST00000293525	0.08310380626359477	578	578
ENSG00000170445	ENST00000431330	0.22395008216593368	1222	1222
ENSG00000170448	ENST00000329043	0.3037376346079112	930	930
ENSG00000170454	ENST00000252245	0.07931543620729348	447	447
ENSG00000170456	ENST00000389082	0.19985233406622105	5377	5377
ENSG00000170458	ENST00000498971	0.12080468807562283	128	128
ENSG00000170464	ENST00000302060	0.17885804830274823	3945	3945
ENSG00000170465	ENST00000252250	0.0366025641008328	546	546
ENSG00000170468	ENST00000304061	0.361840354382967	451	451
ENSG00000170469	ENST00000509959	0.8059911517152332	113	113
ENSG00000170471	ENST00000397040	0.38952492304909153	3892	3892
ENSG00000170473	ENST00000549939	0.4009425928811888	540	540
ENSG00000170476	ENST00000302125	0.09695302033812532	298	298
ENSG00000170477	ENST00000551956	0.14137500027203576	520	520
ENSG00000170482	ENST00000348729	0.20369010988397748	455	455
ENSG00000170484	ENST00000305620	0.0390269586908817	1187	1187
ENSG00000170485	ENST00000335681	0.535786688248063	1247	1247
ENSG00000170486	ENST00000293745	0.0517150127949814	393	393
ENSG00000170498	ENST00000367194	0.04725874153981832	143	143
ENSG00000170500	ENST00000393437	0.048722208878033656	12423	12423
ENSG00000170502	ENST00000302174	0.06709414249045106	1434	1434
ENSG00000170509	ENST00000302219	0.0740335899178868	1429	1429
ENSG00000170515	ENST00000303305	0.7181731906469817	1022	1022
ENSG00000170516	ENST00000355591	0.16728333408827895	120	120
ENSG00000170522	ENST00000302274	0.2686873635296272	5492	5492
ENSG00000170523	ENST00000293670	0.13547272761599302	330	330
ENSG00000170525	ENST00000360521	0.15885828879778008	2618	2618
ENSG00000170537	ENST00000304381	0.08996474519725836	2099	2099
ENSG00000170540	ENST00000562819	0.28920146090235577	1643	1643
ENSG00000170542	ENST00000893932	0.025786907168743857	2994	2994
ENSG00000170545	ENST00000603798	0.053297180057330217	1383	1383
ENSG00000170549	ENST00000302006	0.6835261716574081	363	363
ENSG00000170558	ENST00000967815	0.9668764709417724	1190	1190
ENSG00000170561	ENST00000302057	0.4666676198647759	1399	1399
ENSG00000170571	ENST00000303221	0.07186822466632664	3081	3081
ENSG00000170577	ENST00000303077	0.14884817834070654	988	988
ENSG00000170579	ENST00000315677	0.6681630196670987	3153	3153
ENSG00000170581	ENST00000314128	0.05302566976284392	1792	1792
ENSG00000170584	ENST00000302764	0.05809810514613586	7441	7441
ENSG00000170604	ENST00000302165	0.6074126223121992	412	412
ENSG00000170605	ENST00000641329	0.0031377913023646177	1974	1974
ENSG00000170606	ENST00000304858	0.4025598608687316	2013	2013
ENSG00000170608	ENST00000876764	0.16949594607875632	740	740
ENSG00000170613	ENST00000302938	0.11896672254209771	601	601
ENSG00000170615	ENST00000306312	0.2916875004478546	192	192
ENSG00000170619	ENST00000402718	0.017568273008118446	498	498
ENSG00000170624	ENST00000337851	0.17492712563466625	8398	8398
ENSG00000170627	ENST00000552397	0.7891863651637158	220	220
ENSG00000170631	ENST00000276816	0.00268947369553835	380	380
ENSG00000170632	ENST00000966197	0.09612922513183779	4349	4349
ENSG00000170633	ENST00000964569	0.29462698374967694	1134	1134
ENSG00000170634	ENST00000406041	0.075128642663124	1407	1407
ENSG00000170638	ENST00000906961	0.06658094362444077	1081	1081
ENSG00000170653	ENST00000420353	0.286235294271808	5083	5083
ENSG00000170667	ENST00000465829	0.03884762169406785	3616	3616
ENSG00000170677	ENST00000397942	0.3994978336050438	3923	3923
ENSG00000170681	ENST00000956994	0.08120963622813282	1951	1951
ENSG00000170683	ENST00000642047	0.012856939617706814	1405	1405
ENSG00000170684	ENST00000303809	0.00263366338999776	101	101
ENSG00000170689	ENST00000311177	0.2600579131253778	1744	1744
ENSG00000170703	ENST00000393382	0.1288837838247796	740	740
ENSG00000170734	ENST00000372236	0.06700150855991972	5966	5966
ENSG00000170743	ENST00000318881	0.33139545272061466	2243	2243
ENSG00000170745	ENST00000954193	0.23078017257480296	1624	1624
ENSG00000170748	ENST00000306904	0.5110200241625471	849	849
ENSG00000170759	ENST00000948544	0.6198664293916537	2523	2523
ENSG00000170775	ENST00000303921	0.20028522761263462	2640	2640
ENSG00000170776	ENST00000394510	0.1377395856349833	4681	4681
ENSG00000170777	ENST00000344545	0.18718280933917722	1652	1652
ENSG00000170779	ENST00000953396	0.06721827036802958	2671	2671
ENSG00000170782	ENST00000379829	0.005291666728832449	24	24
ENSG00000170786	ENST00000303749	0.05627999991565248	1475	1475
ENSG00000170788	ENST00000372202	0.6016274522213886	51	51
ENSG00000170790	ENST00000641461	0.050025672734619865	4051	4051
ENSG00000170791	ENST00000355315	0.059462882135672766	1374	1374
ENSG00000170801	ENST00000968935	0.11037987675393493	974	974
ENSG00000170802	ENST00000340553	0.35782814134082896	3852	3852
ENSG00000170807	ENST00000458573	0.48604220219144445	545	545
ENSG00000170819	ENST00000302334	0.28891525505075105	236	236
ENSG00000170820	ENST00000406846	0.047784722373762634	576	576
ENSG00000170832	ENST00000300896	0.5498832988787512	1928	1928
ENSG00000170835	ENST00000372080	0.0029484536054726574	97	97
ENSG00000170836	ENST00000305921	0.3122087790406945	2711	2728
ENSG00000170837	ENST00000304411	0.5617968162914125	1319	1319
ENSG00000170846	ENST00000635031	0.06494847456672055	1475	1475
ENSG00000170848	ENST00000601833	0.005424539919976899	815	815
ENSG00000170852	ENST00000896920	0.9198117053555482	1179	1179
ENSG00000170854	ENST00000936354	0.18324339570992887	3369	3369
ENSG00000170855	ENST00000932578	0.18196717735417636	914	914
ENSG00000170860	ENST00000306024	0.03837791096288352	3006	3006
ENSG00000170871	ENST00000425103	0.4513863923451625	3204	3204
ENSG00000170873	ENST00000898434	0.7590703974980276	2216	2216
ENSG00000170876	ENST00000949126	0.04999469795943537	1886	1886
ENSG00000170881	ENST00000303545	0.39662012321603424	974	974
ENSG00000170889	ENST00000441429	0.217750905929437	1104	1104
ENSG00000170890	ENST00000423423	0.37655434734504367	184	184
ENSG00000170891	ENST00000307746	0.022543362963046317	565	565
ENSG00000170892	ENST00000862764	0.03730357148445791	1176	1176
ENSG00000170893	ENST00000302649	0.02255771912845507	719	719
ENSG00000170899	ENST00000887782	0.09914750948533152	522	522
ENSG00000170903	ENST00000301919	0.21197310568171912	1636	1636
ENSG00000170906	ENST00000485876	0.2396681684715388	666	666
ENSG00000170909	ENST00000391761	0.07233465336053402	1010	1010
ENSG00000170915	ENST00000442253	0.11678793948081437	3499	3499
ENSG00000170917	ENST00000510735	0.6381039186614824	587	587
ENSG00000170921	ENST00000689528	0.5041696245172619	5748	5748
ENSG00000170923	ENST00000641081	0.06542588622600869	1862	1862
ENSG00000170925	ENST00000302917	0.21707407505298895	216	216
ENSG00000170927	ENST00000371117	0.05437916452502822	3782	3782
ENSG00000170929	ENST00000641627	0.08582939977001836	1483	1483
ENSG00000170935	ENST00000509000	0.08181778539864082	1147	1147
ENSG00000170946	ENST00000465995	0.09472719819150864	2434	2434
ENSG00000170948	ENST00000305625	0.0025454545680844744	77	77
ENSG00000170949	ENST00000971827	0.061376135289849004	3193	3193
ENSG00000170950	ENST00000304801	0.07982116796366912	274	274
ENSG00000170954	ENST00000595193	0.08080411371186624	2042	2042
ENSG00000170955	ENST00000303927	0.25453917103259466	217	217
ENSG00000170956	ENST00000630848	0.01544125322538231	383	383
ENSG00000170959	ENST00000684477	0.05524180796389379	1770	1770
ENSG00000170961	ENST00000303924	0.540968891441445	1993	1993
ENSG00000170962	ENST00000302251	0.2231429144504021	2505	2505
ENSG00000170965	ENST00000917138	0.043154589255376394	207	207
ENSG00000170967	ENST00000302259	0.0555536770818807	1183	1183
ENSG00000170989	ENST00000305352	0.433402888415657	1385	1385
ENSG00000171004	ENST00000370833	0.5561390400239823	2208	2208
ENSG00000171016	ENST00000563719	0.26506135322534236	7139	7139
ENSG00000171017	ENST00000618098	0.14980505445983852	1108	1108
ENSG00000171033	ENST00000396418	0.4011804995092091	3446	3446
ENSG00000171044	ENST00000382461	0.7159480861553948	1907	1907
ENSG00000171045	ENST00000519651	0.0824761090667262	1172	1172
ENSG00000171049	ENST00000340023	0.004698898463288831	817	817
ENSG00000171051	ENST00000595042	0.01910909093075807	770	770
ENSG00000171053	ENST00000305738	0.012996472708114654	1134	1134
ENSG00000171055	ENST00000379245	0.13753149174012305	905	905
ENSG00000171056	ENST00000304501	0.16865939083603698	1970	1970
ENSG00000171060	ENST00000521818	0.045772549055240516	2040	2040
ENSG00000171067	ENST00000853014	0.2649612904815454	310	310
ENSG00000171094	ENST00000389048	0.32505777751561254	450	450
ENSG00000171097	ENST00000896293	0.031420402037025855	647	647
ENSG00000171100	ENST00000370396	0.41608527139354456	1548	1548
ENSG00000171102	ENST00000618116	0.0027178841439528525	397	397
ENSG00000171103	ENST00000922653	0.49891625598573075	406	406
ENSG00000171105	ENST00000341500	0.237573214067339	4801	4801
ENSG00000171109	ENST00000931925	0.244457602114401	2677	2881
ENSG00000171115	ENST00000901633	0.03909845207536726	1615	1615
ENSG00000171116	ENST00000370416	0.02271428607349804	77	77
ENSG00000171119	ENST00000303212	0.18264900655979105	151	151
ENSG00000171121	ENST00000485523	0.2297555126273624	6213	6213
ENSG00000171124	ENST00000303225	0.026407621374894708	866	866
ENSG00000171126	ENST00000306078	0.24451591026297362	1917	1917
ENSG00000171130	ENST00000887567	0.0166876215082717	1543	1543
ENSG00000171132	ENST00000306156	0.5955294308432516	3109	3109
ENSG00000171133	ENST00000302681	0.011925196751317845	254	254
ENSG00000171135	ENST00000489724	0.5576597427128069	1011	1011
ENSG00000171136	ENST00000431365	0.017223880594985475	603	603
ENSG00000171148	ENST00000343450	0.010282366103638196	896	896
ENSG00000171150	ENST00000306503	0.6856981258393422	2988	2988
ENSG00000171155	ENST00000304661	0.30926305962484957	536	536
ENSG00000171159	ENST00000372994	0.1338673129698117	309	309
ENSG00000171160	ENST00000478953	0.17977771735262965	1840	1840
ENSG00000171161	ENST00000906130	0.03197406984528625	887	887
ENSG00000171163	ENST00000869878	0.013359223315560087	206	206
ENSG00000171169	ENST00000373078	0.08632984050991892	2195	2195
ENSG00000171174	ENST00000861376	0.08443007922942054	758	758
ENSG00000171180	ENST00000641868	0.10821889928996134	4815	4815
ENSG00000171189	ENST00000399907	0.1176437884826728	2608	2608
ENSG00000171195	ENST00000304887	0.10418051839679217	1119	1119
ENSG00000171199	ENST00000399575	0.13440833354058365	120	120
ENSG00000171201	ENST00000304915	0.062055555678788815	396	396
ENSG00000171202	ENST00000924231	0.4857173915648752	46	46
ENSG00000171204	ENST00000534341	0.21178249330015914	754	754
ENSG00000171206	ENST00000302424	0.2749671451615591	6270	6270
ENSG00000171208	ENST00000562435	0.12768176893459585	5518	5518
ENSG00000171209	ENST00000689459	0.2075748991627465	247	247
ENSG00000171217	ENST00000367165	0.03365088743433224	169	169
ENSG00000171219	ENST00000904236	0.19904711665629846	1422	1422
ENSG00000171222	ENST00000615116	0.018671875142899808	128	128
ENSG00000171223	ENST00000302754	0.7111560002998449	500	500
ENSG00000171224	ENST00000898846	0.16792432416675127	555	555
ENSG00000171227	ENST00000306406	0.06206860904451862	1064	1064
ENSG00000171234	ENST00000622664	0.2709559381652224	522	522
ENSG00000171236	ENST00000306390	0.056438231375901045	1538	1538
ENSG00000171241	ENST00000303383	0.12699840679145796	3138	3138
ENSG00000171243	ENST00000307068	0.5806223057461823	1067	1067
ENSG00000171246	ENST00000306773	0.34687936685787557	3979	3979
ENSG00000171262	ENST00000397609	0.19244247795325609	3051	3051
ENSG00000171291	ENST00000304030	0.12368980511972971	922	922
ENSG00000171295	ENST00000304060	0.12464298399290993	2252	2252
ENSG00000171298	ENST00000302262	0.01863090912705626	550	550
