Ensembl_ID	Gene_Name	miRNA_ID	miRNA_Name	Score
ENSG00000151322	NPAS3	MIMAT0017997	hsa-miR-3617-5p	0.951435089111328
ENSG00000173402	DAG1	MIMAT0004683	hsa-miR-362-3p	0.9997871518135072
ENSG00000182934	SRPRA	MIMAT0000705	hsa-miR-362-5p	0.9980870485305786
ENSG00000107957	SH3PXD2A	MIMAT0022834	hsa-miR-365b-3p	0.9999735355377196
ENSG00000188848	BEND4	MIMAT0018083	hsa-miR-3662	0.9987406134605408
ENSG00000139517	LNX2	MIMAT0019010	hsa-miR-3689f	0.9999966621398926
ENSG00000168243	GNG4	MIMAT0000721	hsa-miR-369-3p	0.999613344669342
ENSG00000179841	AKAP5	MIMAT0000724	hsa-miR-372-3p	0.9993597865104676
ENSG00000118503	TNFAIP3	MIMAT0000727	hsa-miR-374a-5p	0.999987244606018
ENSG00000039123	MTREX	MIMAT0000727	hsa-miR-374a-5p	0.9999804496765136
ENSG00000119280	C1orf198	MIMAT0000731	hsa-miR-378a-5p	0.9999880790710448
ENSG00000154124	OTULIN	MIMAT0018927	hsa-miR-378e	0.9993579983711244
ENSG00000170324	FRMPD2	MIMAT0018206	hsa-miR-3929	0.9986435770988464
ENSG00000109685	NSD2	MIMAT0018206	hsa-miR-3929	0.9982982277870178
ENSG00000141568	FOXK2	MIMAT0001340	hsa-miR-423-3p	0.9999858140945436
ENSG00000140391	TSPAN3	MIMAT0004748	hsa-miR-423-5p	0.9997242093086244
ENSG00000107796	ACTA2	MIMAT0004748	hsa-miR-423-5p	0.9999549388885498
ENSG00000162430	SELENON	MIMAT0004748	hsa-miR-423-5p	0.9999130964279176
ENSG00000177519	RPRM	MIMAT0016916	hsa-miR-4286	0.9999984502792358
ENSG00000100664	EIF5	MIMAT0018935	hsa-miR-4422	0.999756157398224
ENSG00000030419	IKZF2	MIMAT0019018	hsa-miR-4484	0.9999914169311525
ENSG00000112773	TENT5A	MIMAT0001541	hsa-miR-449a	0.9999276399612428
ENSG00000152492	CCDC50	MIMAT0001541	hsa-miR-449a	0.9998300075531006
ENSG00000067704	IARS2	MIMAT0004909	hsa-miR-450b-5p	0.9931495785713196
ENSG00000126804	ZBTB1	MIMAT0019054	hsa-miR-4517	0.8990378975868225
ENSG00000069122	ADGRF5	MIMAT0019793	hsa-miR-4698	0.9661582112312316
ENSG00000115234	SNX17	MIMAT0002174	hsa-miR-484	0.9996777772903442
ENSG00000115526	CHST10	MIMAT0002174	hsa-miR-484	0.999807059764862
ENSG00000104897	SF3A2	MIMAT0002174	hsa-miR-484	0.9994432330131532
ENSG00000010072	SPRTN	MIMAT0002177	hsa-miR-486-5p	0.9815852642059326
ENSG00000163126	ANKRD23	MIMAT0002806	hsa-miR-490-3p	0.9465648531913756
ENSG00000167491	GATAD2A	MIMAT0004764	hsa-miR-490-5p	0.999866247177124
ENSG00000156642	NPTN	MIMAT0002813	hsa-miR-493-5p	0.9913143515586852
ENSG00000137070	IL11RA	MIMAT0004768	hsa-miR-497-3p	0.9599621295928956
ENSG00000122641	INHBA	MIMAT0004768	hsa-miR-497-3p	0.9671587347984314
ENSG00000158796	DEDD	MIMAT0002820	hsa-miR-497-5p	0.9998559951782228
ENSG00000159346	ADIPOR1	MIMAT0002820	hsa-miR-497-5p	0.9815115332603456
ENSG00000111897	SERINC1	MIMAT0002820	hsa-miR-497-5p	0.9992401599884032
ENSG00000188636	RTL6	MIMAT0002820	hsa-miR-497-5p	0.9999538660049438
ENSG00000085832	EPS15	MIMAT0004774	hsa-miR-501-3p	0.99994158744812
ENSG00000264522	OTUD7B	MIMAT0002874	hsa-miR-503-5p	0.9996671676635742
ENSG00000173821	RNF213	MIMAT0002876	hsa-miR-505-3p	0.999794065952301
ENSG00000168066	SF1	MIMAT0004776	hsa-miR-505-5p	0.9999110698699952
ENSG00000101150	TPD52L2	MIMAT0004776	hsa-miR-505-5p	0.9998069405555724
ENSG00000153046	CDYL	MIMAT0005451	hsa-miR-522-5p	0.9983773231506348
ENSG00000124145	SDC4	MIMAT0005451	hsa-miR-522-5p	0.9992468357086182
ENSG00000136830	NIBAN2	MIMAT0005451	hsa-miR-522-5p	0.9988018274307252
ENSG00000170876	TMEM43	MIMAT0005451	hsa-miR-522-5p	0.9984336495399476
ENSG00000084070	SMAP2	MIMAT0004780	hsa-miR-532-3p	0.999636173248291
ENSG00000185619	PCGF3	MIMAT0004780	hsa-miR-532-3p	0.9998536109924316
ENSG00000160789	LMNA	MIMAT0004920	hsa-miR-541-3p	0.9999409914016724
ENSG00000145016	RUBCN	MIMAT0003164	hsa-miR-544a	0.9496776461601256
ENSG00000074054	CLASP1	MIMAT0004785	hsa-miR-545-5p	0.9992702603340148
ENSG00000136527	TRA2B	MIMAT0019013	hsa-miR-548ak	0.511325478553772
ENSG00000095319	NUP188	MIMAT0019079	hsa-miR-548an	0.9994072914123536
ENSG00000100483	VCPKMT	MIMAT0022266	hsa-miR-548ar-3p	0.998760461807251
ENSG00000119231	SENP5	MIMAT0022723	hsa-miR-548h-3p	0.9412471055984496
ENSG00000189091	SF3B3	MIMAT0005935	hsa-miR-548i	0.8386062979698181
ENSG00000244462	RBM12	MIMAT0003257	hsa-miR-550a-3p	0.996640920639038
ENSG00000189221	MAOA	MIMAT0004800	hsa-miR-550a-5p	0.9894649982452391
ENSG00000158711	ELK4	MIMAT0003225	hsa-miR-561-3p	0.9992857575416564
ENSG00000173674	EIF1AX	MIMAT0003256	hsa-miR-589-3p	0.995368719100952
ENSG00000018510	AGPS	MIMAT0003271	hsa-miR-603	0.9993577599525452
ENSG00000143368	SF3B4	MIMAT0004804	hsa-miR-615-5p	0.8682264089584351
ENSG00000156508	EEF1A1	MIMAT0003287	hsa-miR-618	0.6872373223304749
ENSG00000083844	ZNF264	MIMAT0003287	hsa-miR-618	0.5888765454292297
ENSG00000091640	SPAG7	MIMAT0003293	hsa-miR-624-5p	0.6189210414886475
ENSG00000239305	RNF103	MIMAT0003302	hsa-miR-632	0.9923117756843568
ENSG00000184486	POU3F2	MIMAT0003312	hsa-miR-642a-5p	0.9991207718849182
ENSG00000138674	SEC31A	MIMAT0003317	hsa-miR-647	0.8741223812103271
ENSG00000114861	FOXP1	MIMAT0003320	hsa-miR-650	0.9983589053153992
ENSG00000057757	PITHD1	MIMAT0003880	hsa-miR-671-5p	0.999077558517456
ENSG00000108829	LRRC59	MIMAT0000252	hsa-miR-7-5p	0.9954184293746948
ENSG00000165244	ZNF367	MIMAT0004926	hsa-miR-708-5p	0.9983931183815002
ENSG00000177875	CCDC184	MIMAT0004946	hsa-miR-744-3p	0.9969160556793212
ENSG00000164761	TNFRSF11B	MIMAT0003945	hsa-miR-765	0.9999977350234984
ENSG00000049245	VAMP3	MIMAT0004953	hsa-miR-873-5p	0.9850886464118958
ENSG00000118579	MED28	MIMAT0004924	hsa-miR-876-5p	0.8732150197029114
ENSG00000127870	RNF6	MIMAT0004950	hsa-miR-877-3p	0.999992609024048
ENSG00000110987	BCL7A	MIMAT0004949	hsa-miR-877-5p	0.9999587535858154
ENSG00000101745	ANKRD12	MIMAT0000442	hsa-miR-9-3p	0.99801504611969
ENSG00000057252	SOAT1	MIMAT0000442	hsa-miR-9-3p	0.9988871216773988
ENSG00000166147	FBN1	MIMAT0000441	hsa-miR-9-5p	0.8139348030090332
ENSG00000198954	KIFBP	MIMAT0000441	hsa-miR-9-5p	0.5849480032920837
ENSG00000075420	FNDC3B	MIMAT0004972	hsa-miR-922	0.9883038997650146
ENSG00000173812	EIF1	MIMAT0004509	hsa-miR-93-3p	0.9999085664749146
ENSG00000140450	ARRDC4	MIMAT0004509	hsa-miR-93-3p	0.9999752044677734
ENSG00000176087	SLC35A4	MIMAT0000093	hsa-miR-93-5p	0.6368087530136108
ENSG00000122566	HNRNPA2B1	MIMAT0004980	hsa-miR-937-3p	0.9995575547218324
ENSG00000163349	HIPK1	MIMAT0000095	hsa-miR-96-5p	0.9997201561927797
ENSG00000100296	THOC5	MIMAT0000062	hsa-let-7a-5p	0.9939084053039552
ENSG00000123908	AGO2	MIMAT0000062	hsa-let-7a-5p	0.9980818033218384
ENSG00000184432	COPB2	MIMAT0000062	hsa-let-7a-5p	0.9976179003715516
ENSG00000111110	PPM1H	MIMAT0000062	hsa-let-7a-5p	0.9990301132202148
ENSG00000244005	NFS1	MIMAT0000063	hsa-let-7b-5p	0.9979255199432372
ENSG00000181852	RNF41	MIMAT0000063	hsa-let-7b-5p	0.9985809326171876
ENSG00000056097	ZFR	MIMAT0000063	hsa-let-7b-5p	0.9974950551986694
ENSG00000169714	CNBP	MIMAT0000064	hsa-let-7c-5p	0.998250424861908
ENSG00000110074	FOXRED1	MIMAT0000064	hsa-let-7c-5p	0.998138189315796
ENSG00000116667	C1orf21	MIMAT0000064	hsa-let-7c-5p	0.9993162155151368
ENSG00000179632	MAF1	MIMAT0000064	hsa-let-7c-5p	0.997619330883026
ENSG00000102189	EEA1	MIMAT0000065	hsa-let-7d-5p	0.9986628293991088
ENSG00000092148	HECTD1	MIMAT0000065	hsa-let-7d-5p	0.9982964396476746
ENSG00000162735	PEX19	MIMAT0000066	hsa-let-7e-5p	0.9919691681861876
ENSG00000156875	MFSD14A	MIMAT0000066	hsa-let-7e-5p	0.9997991919517516
ENSG00000115419	GLS	MIMAT0004486	hsa-let-7f-1-3p	0.9999736547470092
ENSG00000170043	TRAPPC1	MIMAT0000067	hsa-let-7f-5p	0.9946014881134032
ENSG00000076067	RBMS2	MIMAT0000067	hsa-let-7f-5p	0.9985313415527344
ENSG00000099804	CDC34	MIMAT0000067	hsa-let-7f-5p	0.997387945652008
ENSG00000157741	UBN2	MIMAT0000067	hsa-let-7f-5p	0.9983699917793274
ENSG00000069956	MAPK6	MIMAT0000415	hsa-let-7i-5p	0.999826729297638
ENSG00000183340	JRKL	MIMAT0000099	hsa-miR-101-3p	0.9999831914901732
ENSG00000183048	SLC25A10	MIMAT0000101	hsa-miR-103a-3p	0.997384250164032
ENSG00000110092	CCND1	MIMAT0000101	hsa-miR-103a-3p	0.9998220801353456
ENSG00000163993	S100P	MIMAT0000680	hsa-miR-106b-5p	0.6438125967979431
ENSG00000101220	ADISSP	MIMAT0000104	hsa-miR-107	0.9993370175361632
ENSG00000154229	PRKCA	MIMAT0000104	hsa-miR-107	0.9997487664222716
ENSG00000102908	NFAT5	MIMAT0004555	hsa-miR-10a-3p	0.999739944934845
ENSG00000176463	SLCO3A1	MIMAT0004555	hsa-miR-10a-3p	0.9990872144699096
ENSG00000156711	MAPK13	MIMAT0000254	hsa-miR-10b-5p	0.6258710026741028
ENSG00000074935	TUBE1	MIMAT0022838	hsa-miR-1185-1-3p	0.9990476965904236
ENSG00000139351	SYCP3	MIMAT0000421	hsa-miR-122-5p	0.9258633255958556
ENSG00000104964	TLE5	MIMAT0005586	hsa-miR-1231	0.9995571970939636
ENSG00000153187	HNRNPU	MIMAT0004591	hsa-miR-124-5p	0.9999704360961914
ENSG00000156515	HK1	MIMAT0004602	hsa-miR-125a-3p	0.9999196529388428
ENSG00000141380	SS18	MIMAT0000423	hsa-miR-125b-5p	0.99422425031662
ENSG00000277586	NEFL	MIMAT0000444	hsa-miR-126-5p	0.9133002758026124
ENSG00000197601	FAR1	MIMAT0000444	hsa-miR-126-5p	0.9573926329612732
ENSG00000159217	IGF2BP1	MIMAT0005921	hsa-miR-1267	0.9940348267555236
ENSG00000087274	ADD1	MIMAT0005922	hsa-miR-1268a	0.9993085861206056
ENSG00000167635	ZNF146	MIMAT0005933	hsa-miR-1277-3p	0.8781020641326904
ENSG00000162909	CAPN2	MIMAT0000242	hsa-miR-129-5p	0.8098576068878174
ENSG00000147874	HAUS6	MIMAT0005883	hsa-miR-1293	0.7370024919509888
ENSG00000181026	AEN	MIMAT0005883	hsa-miR-1293	0.6934361457824707
ENSG00000146386	ABRACL	MIMAT0000425	hsa-miR-130a-3p	0.999970555305481
ENSG00000048405	ZNF800	MIMAT0000425	hsa-miR-130a-3p	0.9999889135360718
ENSG00000137745	MMP13	MIMAT0000426	hsa-miR-132-3p	0.9994342923164368
ENSG00000242259	C22orf39	MIMAT0000426	hsa-miR-132-3p	0.9994625449180604
ENSG00000089902	RCOR1	MIMAT0000448	hsa-miR-136-5p	0.9977845549583436
ENSG00000170571	EMB	MIMAT0004598	hsa-miR-141-5p	0.999772846698761
ENSG00000150455	TIRAP	MIMAT0000434	hsa-miR-142-3p	0.975227415561676
ENSG00000216490	IFI30	MIMAT0000434	hsa-miR-142-3p	0.6118553876876831
ENSG00000108091	CCDC6	MIMAT0000435	hsa-miR-143-3p	0.9997407793998718
ENSG00000109079	TNFAIP1	MIMAT0000243	hsa-miR-148a-3p	0.8465134501457214
ENSG00000144597	EAF1	MIMAT0004549	hsa-miR-148a-5p	0.5084874033927917
ENSG00000135338	LCA5	MIMAT0000759	hsa-miR-148b-3p	0.8851525783538818
ENSG00000112996	MRPS30	MIMAT0004610	hsa-miR-150-3p	0.9969921112060548
ENSG00000185658	BRWD1	MIMAT0000757	hsa-miR-151a-3p	0.9998008608818054
ENSG00000065054	NHERF2	MIMAT0000646	hsa-miR-155-5p	0.5942131280899048
ENSG00000076604	TRAF4	MIMAT0000068	hsa-miR-15a-5p	0.8608319759368896
ENSG00000139644	TMBIM6	MIMAT0000417	hsa-miR-15b-5p	0.9999058246612548
ENSG00000113161	HMGCR	MIMAT0000417	hsa-miR-15b-5p	0.9997648596763612
ENSG00000170017	ALCAM	MIMAT0000417	hsa-miR-15b-5p	0.9998776912689208
ENSG00000086827	ZW10	MIMAT0000417	hsa-miR-15b-5p	0.9994800686836244
ENSG00000182831	HAPSTR1	MIMAT0000417	hsa-miR-15b-5p	0.9998400211334229
ENSG00000164930	FZD6	MIMAT0000069	hsa-miR-16-5p	0.9999549388885498
ENSG00000139289	PHLDA1	MIMAT0000069	hsa-miR-16-5p	0.9998993873596193
ENSG00000136717	BIN1	MIMAT0000069	hsa-miR-16-5p	0.9998430013656616
ENSG00000163349	HIPK1	MIMAT0000069	hsa-miR-16-5p	0.9999585151672364
ENSG00000119950	MXI1	MIMAT0000070	hsa-miR-17-5p	0.7292242646217346
ENSG00000103657	HERC1	MIMAT0004558	hsa-miR-181a-2-3p	0.9987074136734008
ENSG00000104885	DOT1L	MIMAT0000270	hsa-miR-181a-3p	0.9995972514152528
ENSG00000110911	SLC11A2	MIMAT0000256	hsa-miR-181a-5p	0.998768150806427
ENSG00000142871	CCN1	MIMAT0000256	hsa-miR-181a-5p	0.9995575547218324
ENSG00000112319	EYA4	MIMAT0000256	hsa-miR-181a-5p	0.99887615442276
ENSG00000100664	EIF5	MIMAT0000256	hsa-miR-181a-5p	0.9995728135108948
ENSG00000110344	UBE4A	MIMAT0000257	hsa-miR-181b-5p	0.9997857213020324
ENSG00000099942	CRKL	MIMAT0000257	hsa-miR-181b-5p	0.9994182586669922
ENSG00000132475	H3-3B	MIMAT0000257	hsa-miR-181b-5p	0.9993892908096312
ENSG00000196290	NIF3L1	MIMAT0000258	hsa-miR-181c-5p	0.9998601675033568
ENSG00000112697	TMEM30A	MIMAT0000258	hsa-miR-181c-5p	0.9999736547470092
ENSG00000129480	DTD2	MIMAT0000258	hsa-miR-181c-5p	0.9999545812606812
ENSG00000131263	RLIM	MIMAT0000259	hsa-miR-182-5p	0.9097917079925536
ENSG00000119661	DNAL1	MIMAT0000261	hsa-miR-183-5p	0.9999966621398926
ENSG00000171681	ATF7IP	MIMAT0000456	hsa-miR-186-5p	0.999974012374878
ENSG00000118971	CCND2	MIMAT0000072	hsa-miR-18a-5p	0.8180668354034424
ENSG00000009335	UBE3C	MIMAT0001412	hsa-miR-18b-5p	0.9992489218711852
ENSG00000132819	RBM38	MIMAT0001412	hsa-miR-18b-5p	0.997105062007904
ENSG00000172216	CEBPB	MIMAT0000440	hsa-miR-191-5p	0.9997015595436096
ENSG00000253719	ATXN7L3B	MIMAT0007890	hsa-miR-1914-3p	0.9995604157447816
ENSG00000135932	CAB39	MIMAT0002819	hsa-miR-193b-3p	0.9999675750732422
ENSG00000155850	SLC26A2	MIMAT0000460	hsa-miR-194-5p	0.9490057229995728
ENSG00000108590	MED31	MIMAT0001080	hsa-miR-196b-5p	0.9985816478729248
ENSG00000100034	PPM1F	MIMAT0009451	hsa-miR-1976	1.0
ENSG00000170100	ZNF778	MIMAT0000232	hsa-miR-199a-3p	0.997588276863098
ENSG00000110955	ATP5F1B	MIMAT0000232	hsa-miR-199a-3p	0.9423618912696838
ENSG00000114554	PLXNA1	MIMAT0000231	hsa-miR-199a-5p	0.9999295473098756
ENSG00000136247	ZDHHC4	MIMAT0004563	hsa-miR-199b-3p	0.9911933541297911
ENSG00000004478	FKBP4	MIMAT0000073	hsa-miR-19a-3p	0.7370933294296265
ENSG00000197601	FAR1	MIMAT0000073	hsa-miR-19a-3p	0.9772796630859376
ENSG00000141699	RETREG3	MIMAT0000073	hsa-miR-19a-3p	0.9721192121505736
ENSG00000176986	SEC24C	MIMAT0000074	hsa-miR-19b-3p	0.913995623588562
ENSG00000172795	DCP2	MIMAT0001620	hsa-miR-200a-5p	0.7787118554115295
ENSG00000187323	DCC	MIMAT0000265	hsa-miR-204-5p	0.9999606609344482
ENSG00000172292	CERS6	MIMAT0000075	hsa-miR-20a-5p	0.8265972137451172
ENSG00000173120	KDM2A	MIMAT0000075	hsa-miR-20a-5p	0.693156898021698
ENSG00000149554	CHEK1	MIMAT0000075	hsa-miR-20a-5p	0.7951723337173462
ENSG00000145555	MYO10	MIMAT0000075	hsa-miR-20a-5p	0.6991527676582336
ENSG00000111801	BTN3A3	MIMAT0004752	hsa-miR-20b-3p	0.8364937901496887
ENSG00000151151	IPMK	MIMAT0004752	hsa-miR-20b-3p	0.8849329948425293
ENSG00000178537	SLC25A20	MIMAT0000269	hsa-miR-212-3p	0.9997753500938416
ENSG00000113739	STC2	MIMAT0000275	hsa-miR-218-5p	0.9825000762939452
ENSG00000113580	NR3C1	MIMAT0000077	hsa-miR-22-3p	0.9152153134346008
ENSG00000113194	FAF2	MIMAT0000077	hsa-miR-22-3p	0.9854786396026612
ENSG00000198682	PAPSS2	MIMAT0000281	hsa-miR-224-5p	0.9984713196754456
ENSG00000105849	POLR1F	MIMAT0011777	hsa-miR-2277-3p	0.932085394859314
ENSG00000174151	CYB561D1	MIMAT0011777	hsa-miR-2277-3p	0.9637143015861512
ENSG00000130816	DNMT1	MIMAT0016895	hsa-miR-2355-5p	0.9984914064407348
ENSG00000005801	ZNF195	MIMAT0000078	hsa-miR-23a-3p	0.9072514176368712
ENSG00000198121	LPAR1	MIMAT0000078	hsa-miR-23a-3p	0.9469738602638244
ENSG00000108932	SLC16A6	MIMAT0000078	hsa-miR-23a-3p	0.9816303849220276
ENSG00000108179	PPIF	MIMAT0000078	hsa-miR-23a-3p	0.9823341369628906
ENSG00000146278	PNRC1	MIMAT0000078	hsa-miR-23a-3p	0.903063952922821
ENSG00000183726	TMEM50A	MIMAT0000078	hsa-miR-23a-3p	0.9485328197479248
ENSG00000172890	NADSYN1	MIMAT0004587	hsa-miR-23b-5p	0.9624793529510498
ENSG00000153561	RMND5A	MIMAT0000079	hsa-miR-24-1-5p	0.9978957176208496
ENSG00000172380	GNG12	MIMAT0000080	hsa-miR-24-3p	0.8061299324035645
ENSG00000173276	ZBTB21	MIMAT0000080	hsa-miR-24-3p	0.9545408487319946
ENSG00000168938	PPIC	MIMAT0000083	hsa-miR-26b-5p	0.9106743931770324
ENSG00000064313	TAF2	MIMAT0000083	hsa-miR-26b-5p	0.9867658615112304
ENSG00000161202	DVL3	MIMAT0000083	hsa-miR-26b-5p	0.8692662715911865
ENSG00000165244	ZNF367	MIMAT0000083	hsa-miR-26b-5p	0.9774374961853028
ENSG00000143575	HAX1	MIMAT0000084	hsa-miR-27a-3p	0.7111227512359619
ENSG00000140526	ABHD2	MIMAT0000084	hsa-miR-27a-3p	0.9832345247268676
ENSG00000272325	NUDT3	MIMAT0000419	hsa-miR-27b-3p	0.9696105718612672
ENSG00000120742	SERP1	MIMAT0000419	hsa-miR-27b-3p	0.9675588011741638
ENSG00000114739	ACVR2B	MIMAT0000085	hsa-miR-28-5p	0.999880075454712
ENSG00000100596	SPTLC2	MIMAT0000690	hsa-miR-296-5p	0.9984695315361024
ENSG00000174485	DENND4A	MIMAT0004515	hsa-miR-29b-2-5p	0.9939408302307128
ENSG00000172115	CYCS	MIMAT0000100	hsa-miR-29b-3p	0.7368009090423584
ENSG00000168938	PPIC	MIMAT0000681	hsa-miR-29c-3p	0.5206061601638794
ENSG00000104435	STMN2	MIMAT0000681	hsa-miR-29c-3p	0.7037181258201599
ENSG00000170759	KIF5B	MIMAT0000681	hsa-miR-29c-3p	0.6507744789123535
ENSG00000115207	GTF3C2	MIMAT0000688	hsa-miR-301a-3p	0.999568521976471
ENSG00000257923	CUX1	MIMAT0000715	hsa-miR-302b-3p	0.633425772190094
ENSG00000151148	UBE3B	MIMAT0015378	hsa-miR-3065-3p	0.9998509883880616
ENSG00000173611	SCAI	MIMAT0000088	hsa-miR-30a-3p	0.9999899864196776
ENSG00000100811	YY1	MIMAT0000087	hsa-miR-30a-5p	0.9998108744621276
ENSG00000089053	ANAPC5	MIMAT0000087	hsa-miR-30a-5p	0.999822437763214
ENSG00000112210	RAB23	MIMAT0000420	hsa-miR-30b-5p	0.9986327290534972
ENSG00000163961	RNF168	MIMAT0000420	hsa-miR-30b-5p	0.9992079138755798
ENSG00000158457	TSPAN33	MIMAT0004674	hsa-miR-30c-1-3p	0.999293565750122
ENSG00000122958	VPS26A	MIMAT0000244	hsa-miR-30c-5p	0.9994243383407592
ENSG00000131375	CAPN7	MIMAT0000244	hsa-miR-30c-5p	0.99561607837677
ENSG00000029363	BCLAF1	MIMAT0000245	hsa-miR-30d-5p	0.9999486207962036
ENSG00000100811	YY1	MIMAT0000693	hsa-miR-30e-3p	0.999776303768158
ENSG00000136450	SRSF1	MIMAT0000692	hsa-miR-30e-5p	0.9999537467956544
ENSG00000156671	SAMD8	MIMAT0000692	hsa-miR-30e-5p	0.9999123811721802
ENSG00000009307	CSDE1	MIMAT0000089	hsa-miR-31-5p	0.8185552954673767
ENSG00000115808	STRN	MIMAT0015008	hsa-miR-3140-3p	0.9999443292617798
ENSG00000132388	UBE2G1	MIMAT0000090	hsa-miR-32-5p	0.999588668346405
ENSG00000074047	GLI2	MIMAT0005792	hsa-miR-320b	0.9999876022338868
ENSG00000166949	SMAD3	MIMAT0005793	hsa-miR-320c	0.9999971389770508
ENSG00000145386	CCNA2	MIMAT0006764	hsa-miR-320d	0.9999991655349731
ENSG00000125651	GTF2F1	MIMAT0006764	hsa-miR-320d	0.9999992847442628
ENSG00000047849	MAP4	MIMAT0015072	hsa-miR-320e	0.999993085861206
ENSG00000050820	BCAR1	MIMAT0000762	hsa-miR-324-3p	0.9994687438011168
ENSG00000139651	ZNF740	MIMAT0000761	hsa-miR-324-5p	0.9998488426208496
ENSG00000158985	CDC42SE2	MIMAT0000752	hsa-miR-328-3p	0.9994263648986816
ENSG00000166266	CUL5	MIMAT0000751	hsa-miR-330-3p	0.999561846256256
ENSG00000205927	OLIG2	MIMAT0004693	hsa-miR-330-5p	0.9829695224761964
ENSG00000172955	ADH6	MIMAT0000765	hsa-miR-335-5p	0.8045068979263306
ENSG00000133710	SPINK5	MIMAT0000765	hsa-miR-335-5p	0.7434966564178467
ENSG00000006747	SCIN	MIMAT0000765	hsa-miR-335-5p	0.9232272505760192
ENSG00000151151	IPMK	MIMAT0000765	hsa-miR-335-5p	0.952505111694336
ENSG00000196505	GDAP2	MIMAT0004701	hsa-miR-338-5p	0.9840482473373412
ENSG00000168283	BMI1	MIMAT0004701	hsa-miR-338-5p	0.9996104836463928
ENSG00000243725	TTC4	MIMAT0000091	hsa-miR-33a-5p	0.5224500894546509
ENSG00000165156	ZHX1	MIMAT0003301	hsa-miR-33b-5p	0.9993869066238404
ENSG00000179833	SERTAD2	MIMAT0004692	hsa-miR-340-5p	0.99998676776886
ENSG00000150347	ARID5B	MIMAT0004694	hsa-miR-342-5p	0.9995562434196472
ENSG00000158796	DEDD	MIMAT0004557	hsa-miR-34a-3p	0.998724400997162
ENSG00000163820	FYCO1	MIMAT0000255	hsa-miR-34a-5p	0.9372649788856506
ENSG00000153006	SREK1IP1	MIMAT0000255	hsa-miR-34a-5p	0.9351717829704284
ENSG00000124422	USP22	MIMAT0004676	hsa-miR-34b-3p	0.9997510313987732
ENSG00000113013	HSPA9	MIMAT0004677	hsa-miR-34c-3p	0.9997145533561708
ENSG00000106460	TMEM106B	MIMAT0000703	hsa-miR-361-5p	0.999912977218628
ENSG00000100106	TRIOBP	MIMAT0017999	hsa-miR-3619-5p	0.998239040374756
ENSG00000124422	USP22	MIMAT0003385	hsa-miR-363-5p	0.7794232368469238
ENSG00000133985	TTC9	MIMAT0003385	hsa-miR-363-5p	0.5362457633018494
ENSG00000076351	SLC46A1	MIMAT0019221	hsa-miR-3677-5p	0.9999980926513672
ENSG00000132603	NIP7	MIMAT0019009	hsa-miR-3689e	0.999864935874939
ENSG00000158711	ELK4	MIMAT0000724	hsa-miR-372-3p	0.9981474876403807
ENSG00000182095	TNRC18	MIMAT0004955	hsa-miR-374b-5p	0.9920308589935304
ENSG00000136143	SUCLA2	MIMAT0000732	hsa-miR-378a-3p	0.9952421188354492
ENSG00000182263	FIGN	MIMAT0000732	hsa-miR-378a-3p	0.999728500843048
ENSG00000145990	GFOD1	MIMAT0018926	hsa-miR-378d	0.9977020621299744
ENSG00000164889	SLC4A2	MIMAT0018206	hsa-miR-3929	0.9577773809432985
ENSG00000152192	POU4F1	MIMAT0018206	hsa-miR-3929	0.9989402890205384
ENSG00000171295	ZNF440	MIMAT0018359	hsa-miR-3943	0.999420404434204
ENSG00000253729	PRKDC	MIMAT0003329	hsa-miR-411-5p	0.9340683221817015
ENSG00000139613	SMARCC2	MIMAT0004748	hsa-miR-423-5p	0.999908447265625
ENSG00000071539	TRIP13	MIMAT0016916	hsa-miR-4286	0.9999833106994628
ENSG00000213281	NRAS	MIMAT0018933	hsa-miR-4420	0.9993166923522948
ENSG00000124486	USP9X	MIMAT0018934	hsa-miR-4421	0.9695937633514404
ENSG00000162409	PRKAA2	MIMAT0018935	hsa-miR-4422	0.9997757077217102
ENSG00000108091	CCDC6	MIMAT0019000	hsa-miR-4473	0.8606421947479248
ENSG00000130340	SNX9	MIMAT0019048	hsa-miR-4511	0.8859988451004028
ENSG00000175305	CCNE2	MIMAT0019048	hsa-miR-4511	0.8490622043609619
ENSG00000128923	MINDY2	MIMAT0019054	hsa-miR-4517	0.9859467148780824
ENSG00000169217	CD2BP2	MIMAT0001636	hsa-miR-452-3p	0.9649487137794496
ENSG00000171055	FEZ2	MIMAT0003885	hsa-miR-454-3p	0.9999611377716064
ENSG00000054267	ARID4B	MIMAT0003885	hsa-miR-454-3p	0.9999802112579346
ENSG00000152229	PSTPIP2	MIMAT0003885	hsa-miR-454-3p	0.9999630451202391
ENSG00000133318	RTN3	MIMAT0003885	hsa-miR-454-3p	0.9999721050262452
ENSG00000163214	DHX57	MIMAT0003884	hsa-miR-454-5p	0.9964151382446288
ENSG00000090863	GLG1	MIMAT0019779	hsa-miR-4690-5p	0.7076001763343811
ENSG00000149212	SESN3	MIMAT0019793	hsa-miR-4698	0.9827367067337036
ENSG00000197930	ERO1A	MIMAT0019918	hsa-miR-4766-3p	0.9990084767341614
ENSG00000089693	MLF2	MIMAT0002174	hsa-miR-484	0.999565064907074
ENSG00000167528	ZNF641	MIMAT0004764	hsa-miR-490-5p	0.9998016953468324
ENSG00000129473	BCL2L2	MIMAT0002820	hsa-miR-497-5p	0.9996399879455566
